step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2143,1251512,17144,0.0012911215818975507,1.0,1.0,,,,,,,,,
2144,1252096,17152,0.0013023372936086513,1.0,1.0,,,,,,,,,
2145,1252680,17160,0.0013545528200483545,1.0,1.0,0.001302962204694592,1.0,1.0,,,,,,
2146,1253264,17168,0.001270756365654917,1.0,1.0,,,,,,,,,
2147,1253848,17176,0.0013329724045341006,1.0,1.0,,,,,,,,,
2148,1254432,17184,0.0013187984757801188,1.0,1.0,,,,,,,,,
2149,1255016,17192,0.001352027544148117,1.0,1.0,,,,,,,,,
2150,1255600,17200,0.0013142215522775017,1.0,1.0,,,,,,,,,
2151,1256184,17208,0.0013970516382380783,1.0,1.0,,,,,,,,,
2152,1256768,17216,0.0014182956912515059,1.0,1.0,,,,,,,,,
2153,1257352,17224,0.0012966334604996336,1.0,1.0,0.0012637398105750672,1.0,1.0,,,,,,
2154,1257936,17232,0.0014619945194636547,1.0,1.0,,,,,,,,,
2155,1258520,17240,0.0013441515327775812,1.0,1.0,,,,,,,,,
2156,1259104,17248,0.0013445876823697173,1.0,1.0,,,,,,,,,
2157,1259688,17256,0.001334707701666246,1.0,1.0,,,,,,,,,
2158,1260272,17264,0.0013370278037455206,1.0,1.0,,,,,,,,,
2159,1260856,17272,0.0014421070661745005,1.0,1.0,,,,,,,,,
2160,1261440,17280,0.001325367264857053,1.0,1.0,,,,,,,,,
2161,1262024,17288,0.0013463715632258141,1.0,1.0,0.0013069375492418512,1.0,1.0,,,,,,
2162,1262608,17296,0.0013141892429933645,1.0,1.0,,,,,,,,,
2163,1263192,17304,0.0014152019328529462,1.0,1.0,,,,,,,,,
2164,1263776,17312,0.0013529548698600132,1.0,1.0,,,,,,,,,
2165,1264360,17320,0.0013164321763943973,1.0,1.0,,,,,,,,,
2166,1264944,17328,0.0013191870474175014,1.0,1.0,,,,,,,,,
2167,1265528,17336,0.001391599611905601,1.0,1.0,,,,,,,,,
2168,1266112,17344,0.001347898979330489,1.0,1.0,,,,,,,,,
2169,1266696,17352,0.0012953986376527558,1.0,1.0,0.0013535654110057355,1.0,1.0,,,,,,
2170,1267280,17360,0.001291684037795574,1.0,1.0,,,,,,,,,
2171,1267864,17368,0.0013421463696182499,1.0,1.0,,,,,,,,,
2172,1268448,17376,0.0012926422620343964,1.0,1.0,,,,,,,,,
2173,1269032,17384,0.0015443281010180084,1.0,1.0,,,,,,,,,
2174,1269616,17392,0.0012944865381884362,1.0,1.0,,,,,,,,,
2175,1270200,17400,0.00133773198495254,1.0,1.0,,,,,,,,,
2176,1270784,17408,0.0013324531718611186,1.0,1.0,,,,,,,,,
2177,1271368,17416,0.0012636064770042627,1.0,1.0,0.0013560738406313817,1.0,1.0,,,,,,
2178,1271952,17424,0.0013405370308193052,1.0,1.0,,,,,,,,,
2179,1272536,17432,0.0013997824289228777,1.0,1.0,,,,,,,,,
2180,1273120,17440,0.0013768737220628254,1.0,1.0,,,,,,,,,
2181,1273704,17448,0.0013219986219435704,1.0,1.0,,,,,,,,,
2182,1274288,17456,0.0013446057163783917,1.0,1.0,,,,,,,,,
2183,1274872,17464,0.0013665887768983948,1.0,1.0,,,,,,,,,
2184,1275456,17472,0.001357850196456122,1.0,1.0,,,,,,,,,
2185,1276040,17480,0.0012974199216735846,1.0,1.0,0.0013302553630579399,1.0,1.0,,,,,,
2186,1276624,17488,0.0014135774779545438,1.0,1.0,,,,,,,,,
2187,1277208,17496,0.0013779080317749138,1.0,1.0,,,,,,,,,
2188,1277792,17504,0.0013503975909471856,1.0,1.0,,,,,,,,,
2189,1278376,17512,0.001434035592924603,1.0,1.0,,,,,,,,,
2190,1278960,17520,0.0013770763042454952,1.0,1.0,,,,,,,,,
2191,1279544,17528,0.0017240824179180032,1.0,1.0,,,,,,,,,
2192,1280128,17536,0.0013757627276152007,1.0,1.0,,,,,,,,,
2193,1280712,17544,0.0013150288348920322,1.0,1.0,0.001277045951628673,1.0,1.0,,,,,,
2194,1281296,17552,0.0013065830023180468,1.0,1.0,,,,,,,,,
2195,1281880,17560,0.001411010454558395,1.0,1.0,,,,,,,,,
2196,1282464,17568,0.0013481270586776855,1.0,1.0,,,,,,,,,
2197,1283048,17576,0.0013251784080042103,1.0,1.0,,,,,,,,,
2198,1283632,17584,0.0013506082145254823,1.0,1.0,,,,,,,,,
2199,1284216,17592,0.0013830491803605177,1.0,1.0,,,,,,,,,
2200,1284800,17600,0.0014024429184388875,1.0,1.0,,,,,,,,,
2201,1285384,17608,0.0013137899616029298,1.0,1.0,0.0013207002461462153,1.0,1.0,,,,,,
2202,1285968,17616,0.0014141207871006412,1.0,1.0,,,,,,,,,
2203,1286552,17624,0.001301871705282247,1.0,1.0,,,,,,,,,
2204,1287136,17632,0.0012707587805361156,1.0,1.0,,,,,,,,,
2205,1287720,17640,0.0013550709240266628,1.0,1.0,,,,,,,,,
2206,1288304,17648,0.0013020089158826834,1.0,1.0,,,,,,,,,
2207,1288888,17656,0.0013043534203829874,1.0,1.0,,,,,,,,,
2208,1289472,17664,0.0013490638416065132,1.0,1.0,,,,,,,,,
2209,1290056,17672,0.0012788670605731478,1.0,1.0,0.0013276195077008583,1.0,1.0,,,,,,
2210,1290640,17680,0.0013885514683461377,1.0,1.0,,,,,,,,,
2211,1291224,17688,0.001300198466601627,1.0,1.0,,,,,,,,,
2212,1291808,17696,0.0014408323411064098,1.0,1.0,,,,,,,,,
2213,1292392,17704,0.0012856639858762559,1.0,1.0,,,,,,,,,
2214,1292976,17712,0.0013534616293145669,1.0,1.0,,,,,,,,,
2215,1293560,17720,0.001313798274638977,1.0,1.0,,,,,,,,,
2216,1294144,17728,0.0013251364795250906,1.0,1.0,,,,,,,,,
2217,1294728,17736,0.0013863342223994083,1.0,1.0,0.0013241926262719515,1.0,1.0,,,,,,
2218,1295312,17744,0.0013898922275175096,1.0,1.0,,,,,,,,,
2219,1295896,17752,0.0013375702226105998,1.0,1.0,,,,,,,,,
2220,1296480,17760,0.0013393913780017552,1.0,1.0,,,,,,,,,
2221,1297064,17768,0.0014340103845008863,1.0,1.0,,,,,,,,,
2222,1297648,17776,0.0012841993999909008,1.0,1.0,,,,,,,,,
2223,1298232,17784,0.001355697924135609,1.0,1.0,,,,,,,,,
2224,1298816,17792,0.0012879143071069866,1.0,1.0,,,,,,,,,
2225,1299400,17800,0.0013905335703969137,1.0,1.0,0.0014073968505675428,1.0,1.0,,,,,,
2226,1299984,17808,0.0012875406303124383,1.0,1.0,,,,,,,,,
2227,1300568,17816,0.0013423885013830478,1.0,1.0,,,,,,,,,
2228,1301152,17824,0.0014371960386461897,1.0,1.0,,,,,,,,,
2229,1301736,17832,0.0013499264513157161,1.0,1.0,,,,,,,,,
2230,1302320,17840,0.0015167274702734793,1.0,1.0,,,,,,,,,
2231,1302904,17848,0.001314181898948885,1.0,1.0,,,,,,,,,
2232,1303488,17856,0.0013286696465991494,1.0,1.0,,,,,,,,,
2233,1304072,17864,0.0013346687514918165,1.0,1.0,0.0013656943895757894,1.0,1.0,,,,,,
2234,1304656,17872,0.0013569767103007585,1.0,1.0,,,,,,,,,
2235,1305240,17880,0.0013722269283586318,1.0,1.0,,,,,,,,,
2236,1305824,17888,0.0012140408721955113,1.0,1.0,,,,,,,,,
2237,1306408,17896,0.001384521061765103,1.0,1.0,,,,,,,,,
2238,1306992,17904,0.0012511239743591368,1.0,1.0,,,,,,,,,
2239,1307576,17912,0.0013027545698500143,1.0,1.0,,,,,,,,,
2240,1308160,17920,0.0013398207564105206,1.0,1.0,,,,,,,,,
2241,1308744,17928,0.0013404810905194838,1.0,1.0,0.0013887289980820188,1.0,1.0,,,,,,
2242,1309328,17936,0.001362005785287503,1.0,1.0,,,,,,,,,
2243,1309912,17944,0.0014364535494703844,1.0,1.0,,,,,,,,,
2244,1310496,17952,0.0014542257998698556,1.0,1.0,,,,,,,,,
2245,1311080,17960,0.0013518501370509196,1.0,1.0,,,,,,,,,
2246,1311664,17968,0.001268123706757267,1.0,1.0,,,,,,,,,
2247,1312248,17976,0.001329624178754317,1.0,1.0,,,,,,,,,
2248,1312832,17984,0.0013341562131477186,1.0,1.0,,,,,,,,,
2249,1313416,17992,0.0012545166487234099,1.0,1.0,0.001240164362414359,1.0,1.0,,,,,,
2250,1314000,18000,0.001321371366918071,1.0,1.0,,,,,,,,,
2251,1314584,18008,0.0012627842992265334,1.0,1.0,,,,,,,,,
2252,1315168,18016,0.0013969384735928111,1.0,1.0,,,,,,,,,
2253,1315752,18024,0.0013463748103983856,1.0,1.0,,,,,,,,,
2254,1316336,18032,0.001420438641262409,1.0,1.0,,,,,,,,,
2255,1316920,18040,0.0012668050001413828,1.0,1.0,,,,,,,,,
2256,1317504,18048,0.0012977838124493286,1.0,1.0,,,,,,,,,
2257,1318088,18056,0.00134332720471696,1.0,1.0,0.0013339617470049367,1.0,1.0,,,,,,
2258,1318672,18064,0.001367695528555221,1.0,1.0,,,,,,,,,
2259,1319256,18072,0.0012919570924693668,1.0,1.0,,,,,,,,,
2260,1319840,18080,0.0013751257187812188,1.0,1.0,,,,,,,,,
2261,1320424,18088,0.0013790971240553022,1.0,1.0,,,,,,,,,
2262,1321008,18096,0.0013022759119873193,1.0,1.0,,,,,,,,,
2263,1321592,18104,0.0013949006962325518,1.0,1.0,,,,,,,,,
2264,1322176,18112,0.001241576500658218,1.0,1.0,,,,,,,,,
2265,1322760,18120,0.001393339570840164,1.0,1.0,0.001304531604556664,1.0,1.0,,,,,,
2266,1323344,18128,0.0013575140736900642,1.0,1.0,,,,,,,,,
2267,1323928,18136,0.001293643481171443,1.0,1.0,,,,,,,,,
2268,1324512,18144,0.0013062603815718423,1.0,1.0,,,,,,,,,
2269,1325096,18152,0.001384943977519784,1.0,1.0,,,,,,,,,
2270,1325680,18160,0.0012286368508127655,1.0,1.0,,,,,,,,,
2271,1326264,18168,0.0012922236987960804,1.0,1.0,,,,,,,,,
2272,1326848,18176,0.0013087710382940392,1.0,1.0,,,,,,,,,
2273,1327432,18184,0.0013586567735027308,1.0,1.0,0.0013085159046118074,1.0,1.0,,,,,,
2274,1328016,18192,0.0013032692467376547,1.0,1.0,,,,,,,,,
2275,1328600,18200,0.001364474252437334,1.0,1.0,,,,,,,,,
2276,1329184,18208,0.0013016200858286258,1.0,1.0,,,,,,,,,
2277,1329768,18216,0.001356471046417267,1.0,1.0,,,,,,,,,
2278,1330352,18224,0.0012671988981200885,1.0,1.0,,,,,,,,,
2279,1330936,18232,0.0013992935997291047,1.0,1.0,,,,,,,,,
2280,1331520,18240,0.001401315103525208,1.0,1.0,,,,,,,,,
2281,1332104,18248,0.001335030948999551,1.0,1.0,0.0012710297747696585,1.0,1.0,,,,,,
2282,1332688,18256,0.0013442159707269456,1.0,1.0,,,,,,,,,
2283,1333272,18264,0.0013828694541612998,1.0,1.0,,,,,,,,,
2284,1333856,18272,0.0013618975687053013,1.0,1.0,,,,,,,,,
2285,1334440,18280,0.0013124359287771537,1.0,1.0,,,,,,,,,
2286,1335024,18288,0.0012890857549458278,1.0,1.0,,,,,,,,,
2287,1335608,18296,0.0012841721554135302,1.0,1.0,,,,,,,,,
2288,1336192,18304,0.0013695316629549698,1.0,1.0,,,,,,,,,
2289,1336776,18312,0.0013027755250692222,1.0,1.0,0.0013878479199222395,1.0,1.0,,,,,,
2290,1337360,18320,0.0015287512574167995,1.0,1.0,,,,,,,,,
2291,1337944,18328,0.0013236201495188651,1.0,1.0,,,,,,,,,
2292,1338528,18336,0.0013075139221075394,1.0,1.0,,,,,,,,,
2293,1339112,18344,0.0012718750210880961,1.0,1.0,,,,,,,,,
2294,1339696,18352,0.0014780092871657553,1.0,1.0,,,,,,,,,
2295,1340280,18360,0.0013617827317686318,1.0,1.0,,,,,,,,,
2296,1340864,18368,0.0012573305477347003,1.0,1.0,,,,,,,,,
2297,1341448,18376,0.0013184189990747264,1.0,1.0,0.0012445412019763543,1.0,1.0,,,,,,
2298,1342032,18384,0.001407207582947259,1.0,1.0,,,,,,,,,
2299,1342616,18392,0.0012329049204096315,1.0,1.0,,,,,,,,,
2300,1343200,18400,0.0013598780132668875,1.0,1.0,,,,,,,,,
2301,1343784,18408,0.0012908388728325162,1.0,1.0,,,,,,,,,
2302,1344368,18416,0.0013292016768745797,1.0,1.0,,,,,,,,,
2303,1344952,18424,0.0014967020561852066,1.0,1.0,,,,,,,,,
2304,1345536,18432,0.001298501845718899,1.0,1.0,,,,,,,,,
2305,1346120,18440,0.0013418000478821303,1.0,1.0,0.0014219276469120416,1.0,1.0,,,,,,
2306,1346704,18448,0.0012655932000011107,1.0,1.0,,,,,,,,,
2307,1347288,18456,0.0012361739799347136,1.0,1.0,,,,,,,,,
2308,1347872,18464,0.001339050056395695,1.0,1.0,,,,,,,,,
2309,1348456,18472,0.001262993621669915,1.0,1.0,,,,,,,,,
2310,1349040,18480,0.0013909754511757413,1.0,1.0,,,,,,,,,
2311,1349624,18488,0.0013456563414472233,1.0,1.0,,,,,,,,,
2312,1350208,18496,0.0016458856908922695,1.0,1.0,,,,,,,,,
2313,1350792,18504,0.0013456249342094341,1.0,1.0,0.001310246480829497,1.0,1.0,,,,,,
2314,1351376,18512,0.0013350201685063253,1.0,1.0,,,,,,,,,
2315,1351960,18520,0.001306769888054145,1.0,1.0,,,,,,,,,
2316,1352544,18528,0.0013633705923889023,1.0,1.0,,,,,,,,,
2317,1353128,18536,0.0013272070189024746,1.0,1.0,,,,,,,,,
2318,1353712,18544,0.0012654029526960433,1.0,1.0,,,,,,,,,
2319,1354296,18552,0.001338730108396212,1.0,1.0,,,,,,,,,
2320,1354880,18560,0.0012857118465479489,1.0,1.0,,,,,,,,,
2321,1355464,18568,0.0013049342974070113,1.0,1.0,0.0013392759601062712,1.0,1.0,,,,,,
2322,1356048,18576,0.0012876958555918753,1.0,1.0,,,,,,,,,
2323,1356632,18584,0.0012741746713767048,1.0,1.0,,,,,,,,,
2324,1357216,18592,0.00137591601645529,1.0,1.0,,,,,,,,,
2325,1357800,18600,0.0012957489233568352,1.0,1.0,,,,,,,,,
2326,1358384,18608,0.0013128204326975372,1.0,1.0,,,,,,,,,
2327,1358968,18616,0.00133469510613246,1.0,1.0,,,,,,,,,
2328,1359552,18624,0.0013384591900962898,1.0,1.0,,,,,,,,,
2329,1360136,18632,0.0013640009025621613,1.0,1.0,0.0013651301775717438,1.0,1.0,,,,,,
2330,1360720,18640,0.0014053133488228162,1.0,1.0,,,,,,,,,
2331,1361304,18648,0.0012502888502569326,1.0,1.0,,,,,,,,,
2332,1361888,18656,0.0013355848925052276,1.0,1.0,,,,,,,,,
2333,1362472,18664,0.0012921822472935097,1.0,1.0,,,,,,,,,
2334,1363056,18672,0.0013318383736132498,1.0,1.0,,,,,,,,,
2335,1363640,18680,0.0013593100488659162,1.0,1.0,,,,,,,,,
2336,1364224,18688,0.001373579651841947,1.0,1.0,,,,,,,,,
2337,1364808,18696,0.0012639925994449158,1.0,1.0,0.0014095181037407684,1.0,1.0,,,,,,
2338,1365392,18704,0.0013216294360211742,1.0,1.0,,,,,,,,,
2339,1365976,18712,0.0014027585184005573,1.0,1.0,,,,,,,,,
2340,1366560,18720,0.0013668465992951338,1.0,1.0,,,,,,,,,
2341,1367144,18728,0.0013110808954776222,1.0,1.0,,,,,,,,,
2342,1367728,18736,0.001386654608682453,1.0,1.0,,,,,,,,,
2343,1368312,18744,0.0014274458770002446,1.0,1.0,,,,,,,,,
2344,1368896,18752,0.001325068212399901,1.0,1.0,,,,,,,,,
2345,1369480,18760,0.0013154954655539052,1.0,1.0,0.0013547143353282445,1.0,1.0,,,,,,
2346,1370064,18768,0.0013016497208615538,1.0,1.0,,,,,,,,,
2347,1370648,18776,0.001248713870752874,1.0,1.0,,,,,,,,,
2348,1371232,18784,0.0013158047357892534,1.0,1.0,,,,,,,,,
2349,1371816,18792,0.0013169234797224697,1.0,1.0,,,,,,,,,
2350,1372400,18800,0.0013531667374249835,1.0,1.0,,,,,,,,,
2351,1372984,18808,0.0012796352526556081,1.0,1.0,,,,,,,,,
2352,1373568,18816,0.001363424528728232,1.0,1.0,,,,,,,,,
2353,1374152,18824,0.001318405837434059,1.0,1.0,0.0013051683248551304,1.0,1.0,,,,,,
2354,1374736,18832,0.0013217391881152076,1.0,1.0,,,,,,,,,
2355,1375320,18840,0.0012869700356703936,1.0,1.0,,,,,,,,,
2356,1375904,18848,0.0012939801126547405,1.0,1.0,,,,,,,,,
2357,1376488,18856,0.0012815774859046998,1.0,1.0,,,,,,,,,
2358,1377072,18864,0.0013339499925284542,1.0,1.0,,,,,,,,,
2359,1377656,18872,0.0013742569637592717,1.0,1.0,,,,,,,,,
2360,1378240,18880,0.001325065573508483,1.0,1.0,,,,,,,,,
2361,1378824,18888,0.0013985903065971566,1.0,1.0,0.0013907007178767582,1.0,1.0,,,,,,
2362,1379408,18896,0.0013056795601485572,1.0,1.0,,,,,,,,,
2363,1379992,18904,0.001404461355740677,1.0,1.0,,,,,,,,,
2364,1380576,18912,0.0014116379234280453,1.0,1.0,,,,,,,,,
2365,1381160,18920,0.0013546940889511588,1.0,1.0,,,,,,,,,
2366,1381744,18928,0.0013247524286042927,1.0,1.0,,,,,,,,,
2367,1382328,18936,0.001251210502677424,1.0,1.0,,,,,,,,,
2368,1382912,18944,0.0014052388188505313,1.0,1.0,,,,,,,,,
2369,1383496,18952,0.0013982492695810704,1.0,1.0,0.0013188845405740955,1.0,1.0,,,,,,
2370,1384080,18960,0.0012929876220931244,1.0,1.0,,,,,,,,,
2371,1384664,18968,0.0013513851435462696,1.0,1.0,,,,,,,,,
2372,1385248,18976,0.0013077247023261076,1.0,1.0,,,,,,,,,
2373,1385832,18984,0.0013341041937713753,1.0,1.0,,,,,,,,,
2374,1386416,18992,0.0014058325418500389,1.0,1.0,,,,,,,,,
2375,1387000,19000,0.0013664242634028074,1.0,1.0,,,,,,,,,
2376,1387584,19008,0.0013807178712587822,1.0,1.0,,,,,,,,,
2377,1388168,19016,0.001304660026336384,1.0,1.0,0.0013974997889065815,1.0,1.0,,,,,,
2378,1388752,19024,0.0012974471572863675,1.0,1.0,,,,,,,,,
2379,1389336,19032,0.0013309100140256273,1.0,1.0,,,,,,,,,
2380,1389920,19040,0.001359044157559211,1.0,1.0,,,,,,,,,
2381,1390504,19048,0.0013178711598175754,1.0,1.0,,,,,,,,,
2382,1391088,19056,0.001281524645507793,1.0,1.0,,,,,,,,,
2383,1391672,19064,0.001335441161418265,1.0,1.0,,,,,,,,,
2384,1392256,19072,0.0013352058630966776,1.0,1.0,,,,,,,,,
2385,1392840,19080,0.001330938876090264,1.0,1.0,0.001327296759541767,1.0,1.0,,,,,,
2386,1393424,19088,0.0013365853856084397,1.0,1.0,,,,,,,,,
2387,1394008,19096,0.001357659786503522,1.0,1.0,,,,,,,,,
2388,1394592,19104,0.00140177593432119,1.0,1.0,,,,,,,,,
2389,1395176,19112,0.0013132017967074747,1.0,1.0,,,,,,,,,
2390,1395760,19120,0.0013037400983599108,1.0,1.0,,,,,,,,,
2391,1396344,19128,0.0012963959572809922,1.0,1.0,,,,,,,,,
2392,1396928,19136,0.0013018933590652818,1.0,1.0,,,,,,,,,
2393,1397512,19144,0.0013383830836487243,1.0,1.0,0.0013078827351343638,1.0,1.0,,,,,,
2394,1398096,19152,0.0012899470643643598,1.0,1.0,,,,,,,,,
2395,1398680,19160,0.0012856873032454131,1.0,1.0,,,,,,,,,
2396,1399264,19168,0.00134496641738275,1.0,1.0,,,,,,,,,
2397,1399848,19176,0.0013211266537068826,1.0,1.0,,,,,,,,,
2398,1400432,19184,0.0013207822737328634,1.0,1.0,,,,,,,,,
2399,1401016,19192,0.0013030713747054837,1.0,1.0,,,,,,,,,
2400,1401600,19200,0.0013023292899886957,1.0,1.0,,,,,,,,,
2401,1402184,19208,0.0012897343944007385,1.0,1.0,0.0013067431613693853,1.0,1.0,,,,,,
2402,1402768,19216,0.00130755673490783,1.0,1.0,,,,,,,,,
2403,1403352,19224,0.001347591791719531,1.0,1.0,,,,,,,,,
2404,1403936,19232,0.0012793642927298459,1.0,1.0,,,,,,,,,
2405,1404520,19240,0.0013897229659123333,1.0,1.0,,,,,,,,,
2406,1405104,19248,0.0013508911967230436,1.0,1.0,,,,,,,,,
2407,1405688,19256,0.001360543225729289,1.0,1.0,,,,,,,,,
2408,1406272,19264,0.0012677799199123467,1.0,1.0,,,,,,,,,
2409,1406856,19272,0.0015820720132369707,1.0,1.0,0.001435522287579654,1.0,1.0,,,,,,
2410,1407440,19280,0.0012295432217451917,1.0,1.0,,,,,,,,,
2411,1408024,19288,0.0013137867204009175,1.0,1.0,,,,,,,,,
2412,1408608,19296,0.0013251466631710685,1.0,1.0,,,,,,,,,
2413,1409192,19304,0.0013620616626459458,1.0,1.0,,,,,,,,,
2414,1409776,19312,0.001316935202817941,1.0,1.0,,,,,,,,,
2415,1410360,19320,0.0013052418362341058,1.0,1.0,,,,,,,,,
2416,1410944,19328,0.0013459441887296235,1.0,1.0,,,,,,,,,
2417,1411528,19336,0.0012457718968502274,1.0,1.0,0.001278433746285473,1.0,1.0,,,,,,
2418,1412112,19344,0.0012609949364405359,1.0,1.0,,,,,,,,,
2419,1412696,19352,0.0013213762919551885,1.0,1.0,,,,,,,,,
2420,1413280,19360,0.0012607515749637709,1.0,1.0,,,,,,,,,
2421,1413864,19368,0.0012951145764078474,1.0,1.0,,,,,,,,,
2422,1414448,19376,0.0013625472765954026,1.0,1.0,,,,,,,,,
2423,1415032,19384,0.0013609552061788043,1.0,1.0,,,,,,,,,
2424,1415616,19392,0.001412785727007735,1.0,1.0,,,,,,,,,
2425,1416200,19400,0.0012423448686429699,1.0,1.0,0.0013348548478588247,1.0,1.0,,,,,,
2426,1416784,19408,0.0013398198327173897,1.0,1.0,,,,,,,,,
2427,1417368,19416,0.001371153848276739,1.0,1.0,,,,,,,,,
2428,1417952,19424,0.0013568844035445199,1.0,1.0,,,,,,,,,
2429,1418536,19432,0.0013199933352070863,1.0,1.0,,,,,,,,,
2430,1419120,19440,0.001376595641807982,1.0,1.0,,,,,,,,,
2431,1419704,19448,0.0013045483552598094,1.0,1.0,,,,,,,,,
2432,1420288,19456,0.0013319041732954215,1.0,1.0,,,,,,,,,
2433,1420872,19464,0.0014022428752261786,1.0,1.0,0.001378207148864515,1.0,1.0,,,,,,
2434,1421456,19472,0.0013130598742749533,1.0,1.0,,,,,,,,,
2435,1422040,19480,0.0012917386522380574,1.0,1.0,,,,,,,,,
2436,1422624,19488,0.001373808725965844,1.0,1.0,,,,,,,,,
2437,1423208,19496,0.001297839120620705,1.0,1.0,,,,,,,,,
2438,1423792,19504,0.001406704665148687,1.0,1.0,,,,,,,,,
2439,1424376,19512,0.001300630672697715,1.0,1.0,,,,,,,,,
2440,1424960,19520,0.0012988131651618655,1.0,1.0,,,,,,,,,
2441,1425544,19528,0.0012739442653071451,1.0,1.0,0.0013072019361366999,1.0,1.0,,,,,,
2442,1426128,19536,0.001337324053855648,1.0,1.0,,,,,,,,,
2443,1426712,19544,0.0012515406687315994,1.0,1.0,,,,,,,,,
2444,1427296,19552,0.0013064546311571967,1.0,1.0,,,,,,,,,
2445,1427880,19560,0.0013213945828785374,1.0,1.0,,,,,,,,,
2446,1428464,19568,0.0012374863984828024,1.0,1.0,,,,,,,,,
2447,1429048,19576,0.0012802687590966345,1.0,1.0,,,,,,,,,
2448,1429632,19584,0.001373332972072403,1.0,1.0,,,,,,,,,
2449,1430216,19592,0.0013046609752541212,1.0,1.0,0.0013204067618585726,1.0,1.0,,,,,,
2450,1430800,19600,0.001321871528151722,1.0,1.0,,,,,,,,,
2451,1431384,19608,0.0012920846137852433,1.0,1.0,,,,,,,,,
2452,1431968,19616,0.0013035300003170968,1.0,1.0,,,,,,,,,
2453,1432552,19624,0.0013301313625207574,1.0,1.0,,,,,,,,,
2454,1433136,19632,0.0012913260461068002,1.0,1.0,,,,,,,,,
2455,1433720,19640,0.0013036349561340852,1.0,1.0,,,,,,,,,
2456,1434304,19648,0.0012975725527637455,1.0,1.0,,,,,,,,,
2457,1434888,19656,0.0013562063642689342,1.0,1.0,0.0013390909015310176,1.0,1.0,,,,,,
2458,1435472,19664,0.001297132600841894,1.0,1.0,,,,,,,,,
2459,1436056,19672,0.001284812727476836,1.0,1.0,,,,,,,,,
2460,1436640,19680,0.001327315410353119,1.0,1.0,,,,,,,,,
2461,1437224,19688,0.0012712214413567265,1.0,1.0,,,,,,,,,
2462,1437808,19696,0.0012539093767772662,1.0,1.0,,,,,,,,,
2463,1438392,19704,0.001407564212154993,1.0,1.0,,,,,,,,,
2464,1438976,19712,0.0012789968814802353,1.0,1.0,,,,,,,,,
2465,1439560,19720,0.0014313121307163348,1.0,1.0,0.0014052827345493962,1.0,1.0,,,,,,
2466,1440144,19728,0.0013046096123636225,1.0,1.0,,,,,,,,,
2467,1440728,19736,0.0012888305101558019,1.0,1.0,,,,,,,,,
2468,1441312,19744,0.0012903357259456147,1.0,1.0,,,,,,,,,
2469,1441896,19752,0.0013480765379414424,1.0,1.0,,,,,,,,,
2470,1442480,19760,0.0012881967194362843,1.0,1.0,,,,,,,,,
2471,1443064,19768,0.0013609888622131087,1.0,1.0,,,,,,,,,
2472,1443648,19776,0.0013023142736923255,1.0,1.0,,,,,,,,,
2473,1444232,19784,0.0013938556928421266,1.0,1.0,0.0012324073113708007,1.0,1.0,,,,,,
2474,1444816,19792,0.001365284501645546,1.0,1.0,,,,,,,,,
2475,1445400,19800,0.0012780986899156475,1.0,1.0,,,,,,,,,
2476,1445984,19808,0.0012984921005117559,1.0,1.0,,,,,,,,,
2477,1446568,19816,0.0013210485636509122,1.0,1.0,,,,,,,,,
2478,1447152,19824,0.0012642004205926762,1.0,1.0,,,,,,,,,
2479,1447736,19832,0.0012929560556204608,1.0,1.0,,,,,,,,,
2480,1448320,19840,0.0013601008515759451,1.0,1.0,,,,,,,,,
2481,1448904,19848,0.0013148760874874827,1.0,1.0,0.0013070613714421095,1.0,1.0,,,,,,
2482,1449488,19856,0.0013214765509874762,1.0,1.0,,,,,,,,,
2483,1450072,19864,0.0012609566684572743,1.0,1.0,,,,,,,,,
2484,1450656,19872,0.0013110909953334786,1.0,1.0,,,,,,,,,
2485,1451240,19880,0.0014031752183271944,1.0,1.0,,,,,,,,,
2486,1451824,19888,0.0013337864884497693,1.0,1.0,,,,,,,,,
2487,1452408,19896,0.0013601776003464823,1.0,1.0,,,,,,,,,
2488,1452992,19904,0.001357420732445911,1.0,1.0,,,,,,,,,
2489,1453576,19912,0.0013146606615507634,1.0,1.0,0.001327423576277338,1.0,1.0,,,,,,
2490,1454160,19920,0.0013250308435189873,1.0,1.0,,,,,,,,,
2491,1454744,19928,0.001319521023092587,1.0,1.0,,,,,,,,,
2492,1455328,19936,0.0012838261460939447,1.0,1.0,,,,,,,,,
2493,1455912,19944,0.0012883613204136037,1.0,1.0,,,,,,,,,
2494,1456496,19952,0.0013188487204664572,1.0,1.0,,,,,,,,,
2495,1457080,19960,0.0013608970795665057,1.0,1.0,,,,,,,,,
2496,1457664,19968,0.0013372141779729116,1.0,1.0,,,,,,,,,
2497,1458248,19976,0.0013125519615999198,1.0,1.0,0.0013094548228038258,1.0,1.0,,,,,,
2498,1458832,19984,0.0013348447881518218,1.0,1.0,,,,,,,,,
2499,1459416,19992,0.0013384858343856033,1.0,1.0,,,,,,,,,
2500,1460000,20000,0.0012995255886359884,1.0,1.0,,,,,,,,,
2501,1460584,20008,0.0013512939320086672,1.0,1.0,,,,,,,,,
